u,v,AA
917,195,0.0
837,224,0.0
547,233,0.0
733,302,0.0
619,305,0.0
85,856,0.0
714,680,0.058823529411764705
799,235,0.0
872,444,0.0
277,588,0.0
279,888,0.0
17,285,0.07692307692307693
30,680,0.06512605042016806
755,44,0.0
76,59,0.0
534,55,0.025
550,369,0.0
235,146270,0.0
225,39,0.0
556,842,0.0
729,512,0.0
332,726,0.015384615384615385
85,242,0.0
479,852,0.0
8,430,0.0
758,573,0.11218568665377177
512,437,0.0
550,614,0.0
207,370,0.0
483,25,0.0
247,51,0.0
713,170,0.0
429,751,0.0
837,697,0.0
184,922,0.0
792,83,0.0
518,863,0.0
30,259,0.0
838,834,0.0
799,861,0.0
729,287,0.125
489,42,0.0
55,72,0.02127659574468085
813,34,0.02127659574468085
667,202,0.07420814479638009
703,341,0.25
34,428,0.0
33,615,0.015384615384615385
133,611,0.0
146270,518,0.0
897,557,0.0
296,614,0.0
219,608,0.0
203,311,0.0
422,267,0.015384615384615385
231,316,0.0
230,30,0.0
204,145,0.0
350,22,0.015384615384615385
543,737,0.0
727,563,0.0
428,922,0.0
147,727,0.0
17,279,0.0
396,302,0.025
840,72,0.0
722,475,0.1111111111111111
657,2089740,0.0
232,922,0.0
361,117,0.0
63,889,0.047619047619047616
232,838,0.0
247,34,0.0
204,914,0.0
551,536,0.0
30,897,0.0
194,95,0.0
92,667,0.0
225,729,0.0
322,459,0.0
230,550,0.0
876,825,0.0
8,719,0.0
266,459,0.0
810,39,0.0
296,719,0.0
782,891,0.0
13,22,0.0
917,44,0.0
277,673,0.029411764705882353
917,888,0.0
238,445,0.0
235,781,0.0
512,431,0.0
605,394,0.0
489,234,0.25
572,9,0.0
888,737,0.0
2521991,60,0.0
384,784,0.0
364,897,0.0
342,25,0.05
27687,718,0.0
922,503,0.0
362,785,0.0
522,143,0.0
462,76,0.0
170,27687,0.043478260869565216
534,770,0.025
428,5,0.0
99,242,0.0
170,483,0.0
39,402,0.0
810,813,0.0
667,493,0.015384615384615385
76,99,0.0
316,667,0.0
207,831,0.0
550,202,0.0
838,2521991,0.0
795,394,0.0
667,503,0.058823529411764705
115,194,0.0
872,697,0.0
889,404,0.0
406,46,0.3153846153846154
5,580,0.0
572,758,0.09090909090909091
721,634,0.0
521,22,0.0
727,225,0.0
636,37,0.0
136,372,0.0
567,116,0.03666121112929624
431,557,0.0
727,22,0.0
207,2089740,0.0
277,431,0.029411764705882353
557,580,0.0
699,396,0.06666666666666667
613,189,0.02127659574468085
726,916,0.16666666666666666
459,697,0.0
775,308,0.0
266,350,0.0
13,631,0.0
782,428,0.0
317,598,0.0
404,115,0.02127659574468085
588,35,0.0
133,521,0.0
897,327,0.0
797,414,0.0
67,775,0.0
568,145,0.0
55,163,0.0
571,444,0.0
792,30,0.0
891,550,0.0
318,733,0.0
563,242,0.0
529,784,0.0
1,326,0.0
85,91,0.0
402,699,0.0
292,35,0.0
718,121,0.0
392,785,0.0
225,362,0.0
234,30,0.03571428571428571
85,706,0.0
414,813,0.0
61,391,0.0
1,538,0.0
33,342,0.015384615384615385
234,536,0.0
77,203,0.0
475,406,0.0
