u,v,AA
580,72,0.0
179,93,0.0
572,1,0.12742248062015504
298,614,0.0
1030,1338,0.0
1016,718,0.03125
891,1293,0.0
143,571,0.0
1037,795,0.0
748,117,0.0
170,337,0.0
740,305,0.0
1337,1338,0.0
26,207,0.0
224,99,0.0
886,304,0.0
738,1366,0.0
1124,1344,0.0
1100,33,0.058823529411764705
311,805,0.0
317,887,0.0
1227,1254,0.0
755,842,0.0
1043,1208,0.0
350,404,0.0
1317,1347,0.0
326,573,0.025
900,804,0.0
341,797,0.0
1220,266,0.0
121,697,0.0
556,164,0.0
1339,184,0.0
369,93,0.0
93,804,0.0
893,92,0.0
2759376,897,0.0
136,810,0.0
298,916,0.0
767,636,0.0
916,543,0.0
392,203,0.0
1199,755,0.0
755,834,0.0
1016,429,0.0
61,400,0.0
245,1104,0.0
1266,5,0.023255813953488372
486,93,0.0
1219,489,0.045454545454545456
567,170,0.0
825,9,0.0
1084,547,0.0
1276,1309,0.0
285,900,0.02702702702702703
363,1010,0.0
1249,77,0.0
39,194,0.0
22,203,0.0
164,1317,0.0
838,274,0.0
1025,1175,0.0
203,685,0.0
1117,1175,0.0
209,697,0.0
627,518,0.03333333333333333
17,370,0.025
1035,727,0.14583333333333331
796,968,0.0
697,1057,0.0
853,233,0.0
202,525,0.0
439,999,0.0
406,785,0.0
55,5,0.0
837,567,0.0
1367,534,0.0
1204,922,0.0
391,1124,0.0
1195,194,0.0
507,1343,0.0
1334,99,0.0
1266,1142,0.0
810,1065,0.0
186,648,0.0
483,178,0.0
999,718,0.0
1030,1016,0.02631578947368421
615,1297,0.0
1238,1338,0.0
1025,71,0.0
1048,831,0.0
952,350,0.0
1384652,782,0.0
242,178,0.0
872,741,0.0
117,755,0.0
779,1174,0.0
736,1358,0.0
396,123,0.0
207,83,0.0
92,1384652,0.0
541,722,0.0
364,404,0.0
137,370,0.0
1347,437,0.0
392,765,0.0
1384652,1190,0.03125
751,22,0.0
9,429,0.0
337,1048,0.0
837,891,0.0
737,1339,0.0
1370,64,0.0
813,184,0.0
35,137,0.0
428190,792,0.0
507,797,0.0
373,121,0.0
627,1194,0.1
30,1060,0.0
22,1293,0.0
428190,230,0.058823529411764705
64,202,0.03333333333333333
1108,1220,0.0
1078,267,0.023255813953488372
202,326,0.0
1245,1347,0.0
813,943,0.0
1043,738,0.0
2089740,940,0.0
285,993,0.034482758620689655
60,481,0.0
974,1014,0.0
31505,791,0.0625
527,1053,0.0
912,1311,0.0
143,99,0.0
233,33,0.0
1075,430,0.0
834,483,0.0
136,1219,0.0
1190,943,0.0
954,779,0.0
5,680,0.07464607464607464
383,974,0.0
842,2090742,0.0
204,767,0.0
259,1358,0.0
275,912,0.0
767,1016,0.0
1337,1190,0.0
489,838,0.0
905,1178,0.034482758620689655
763,46,0.0
1339,631,0.0
406,765,0.0
1144,115,0.05263157894736842
614,699,0.0
188,578,0.0
541,578,0.0
1338,2759376,0.0
853,93,0.0
745,985,0.0
33,202,0.0
1043,72,0.0
1025,230,0.0
1358,1100,0.0
1975282,842,0.0
475,2090742,0.0
740,1293,0.0
1337,1111,0.0
235,588,0.0
1245,1043,0.0
55,238,0.0
486,1347,0.0
697,893,0.0
872,1193,0.0
611,170,0.0
1193,810,0.047619047619047616
791,277,0.025
121,207,0.0
1084,1334,0.0
565,1220,0.08210180623973727
322,736,0.0
1334,961,0.0
1346,727,0.0
231,1078,0.0
296,1108,0.0
527,900,0.0
39,406,0.0
224,1193,0.0
525,231,0.0
1310,917,0.0
459,741,0.0
1368,404,0.0
391,838,0.0
740,1050,0.0
1199,1337,0.0
993,672,0.0
447,1199,0.0
1233,813,0.0
700,568,0.0
1050,341,0.0
740,893,0.0
645,657,0.0
162,202,0.0
1370,832,0.0
1026,123,0.041666666666666664
912,225,0.0
432,298,0.0
1146,1227,0.0
631,627,0.0
745,292,0.0
1175,184,0.0
1254,60,0.0
1025,1057,0.0
99,556,0.0
179,1317,0.0
646,55,0.0
619,522,0.0
1057,123,0.0
419,1247,0.0
646,322,0.0
1266,954,0.0
184,1238,0.0
765,636,0.0
225,481,0.0
25,170,0.0
697,985,0.0
1025,219,0.0
1117,563,0.0
231,1193,0.0
423,572,0.0
195,1344,0.0
1061,40,0.0
1122,804,0.0
275,1061,0.0
95,940,0.0
1035,312,0.0
573,740,0.0
737,1037,0.0
1035,39,0.0
1284,137,0.0
1223,419,0.0
1192,1228,0.0
72,150,0.0
842,568,0.0
940,974,0.0
952,5,0.0
1975282,1174,0.0
507,231,0.0
479,83,0.0
9,115,0.0
993,519,0.0
1343,292,0.0
242,275,0.0
372,1179,0.058823529411764705
364,1311,0.0
797,1053,0.0
219,842,0.0
25,785,0.0
304,423,0.0
655,770,0.0
837,459,0.0
357,765,0.0
483,372,0.0
716,71,0.058823529411764705
631,897,0.0
1179,813,0.0
556,1048,0.0
276,162,0.0
985,954,0.0
565,1322,0.0
985,803,0.0
615,392,0.0
993,637,0.034482758620689655
1204,1341,0.0
231,648,0.0
230,357,0.0
1341,999,0.0
742,1367,0.0
1192,543,0.0
1220,234,0.5994891901868645
380,285,0.045454545454545456
718,179,0.0
887,39,0.0
46,1108,0.0
122,428190,0.058823529411764705
837,1347,0.0
266,5,0.0
831,1146,0.0
931,1169,0.0
373,439,0.023255813953488372
1368,27687,0.0
30,2090742,0.0
318,27687,0.0
936,274,0.0
